id,screen_name,name,description,category,
57034487,NaomiNeo_,Naomi Neo,"I've nothing to say, cos you'd judge me anyway. Hate me? Block me. 

Contact business@naomineo.com

https://t.co/7mI9vCCdps",person,
198172757,narayanwagle,narayan wagle,"journalist, writer",person,
18839785,narendramodi,Narendra Modi,Prime Minister of India,person,
102382667,NargisFakhri,Nargis,Global Citizen,person,
85221650,ncbn,N Chandrababu Naidu,"Chief Minister, Andhra Pradesh | President, Telugu Desam Party | Member of Legislative Assembly, Kuppam",person,
41789292,NegarMortazavi,Negar نگار,Iranian-American Journalist and Commentator | Guardian's top 10 twitter feeds on #Iran | Previously @VOANews @UN @ICFJ,person,
56913467,NehaDhupia,Neha Dhupia,"Actor , Producer @biggirlpvtltd",person,
158487331,neymarjr,Neymar Jr,"Filho de Deus, Pai, Feliz e Ousado !",person,
105119490,NiallOfficial,Niall Horan,Listen to my debut single 'This Town' here: https://t.co/xOVnVyUXcK,person,
160952087,NicolaSturgeon,Nicola Sturgeon,"First Minister of Scotland, @theSNP Leader and MSP for Glasgow Southside.",person,
34616856,nilsusakovs,Nils Usakovs,Rigas mers - Mayor of Riga - Мэр Риги - Tweets in Latvian and English - Твиты на русском: @nilushakov - Facebook page: https://t.co/uQ5qvAaJwJ,person,
4921131,nima,Nima Akbarpour نیما,Presenter of #Technology Show @PersianClick on @BBCPersian TV RT NOT endorsement نیما اکبرپور، مجری برنامه #فناوری کلیک در تلویزیون بی��بی��سی فارسی,person,
97217966,nitin_gadkari,Nitin Gadkari,Union Minister of Road Transport & Highways and Shipping,person,
372755940,NOIweala,Ngozi Okonjo-Iweala,Dr. Ngozi Okonjo-Iweala is Senior Advisor @LazardLtd; Board Chair @Gavi; Board Member @ARCapacity & former Nigerian Minister of Finance,person,
69209858,noynoyaquino,Noynoy Aquino,15th President of the Republic of the Philippines,person,
224589285,NrnShrestha,Narayan Shrestha,"Media & Poetry. Global Affairs student, University of Baltimore. Interests: political and social affairs. Past: bbcmediaaction, Sajha Sawal. Nepal",person,
14224719,Number10gov,UK Prime Minister,"Official channel for Prime Minister Theresa May's office, based at 10 Downing Street. Tweets before 5pm, 13 July 2016 are from the previous Prime Minister.",person,
231304224,OdontuyaS,Odontuya Saldan,Иргэн Та баялаг Сангийн тэргүүн I АН-ын АЭХ-ны Тэргүүн,person,
48661131,oisoo,이외수,화천군 감성마을 소설가 Korean Novelist 'Lee Oisoo' -  https://t.co/8P3SARZZEe https://t.co/NrL1SsWCji,person,
209708391,onedirection,One Direction,1D's album Made in the A.M. is OUT NOW: https://t.co/gtTGAb8uTh |,person,
19397785,Oprah,Oprah Winfrey,,person,
154067873,OtgonbayarY,Ё. Отгонбаяр,"Боловсрол, соёл, шинжлэх ухаан, спортын дэд сайд Vice-Minister of Education, Culture, Science and Sport",person,
47863038,oyunlt,Oyungerel Tsedevdamb,Human rights activist & Author,person,
624896628,P_Musharraf,Pervez Musharraf,"General Pervez Musharraf, Former President of Pakistan.This account is run by the Office of General Pervez Musharraf. Tweets by General Musharraf are signed PM.",person,
630261182,PabloMoAlboran,Pablo Alboran.,"Cantautor y musico espanol. Letras, Reflexiones y Frases. �Te gustan las canciones de @PabloAlboran? �Siguenos! - #FANPAGE.",person,
759249432,Pamankunda,Pamela Ankunda,believing in Africa,person,
33801019,ParineetiChopra,Parineeti Chopra,Instagram - Parineetichopra. Snapchat - ChopraParineeti,person,
24929621,ParisHilton,Paris Hilton,My new fragrance #GoldRush is now available  https://t.co/Or93I1Mxuu,person,
90558638,patriciajaniot,Patricia Janiot,Conductora Principal de CNN en Espanol. Nuestra cita es en Panorama Mundial de lunes a viernes a las 7pm EST. http://t.co/WygSIBHNru,person,
18605860,pauliusa,Paulius Ambrazevicių,"No-name pusiau komikas, pusiau pro teisuolis ir Gritėno klonas (c) @uzkalnis",person,
37601149,PaulKagame,Paul Kagame,"President of the Republic of Rwanda, write to: paulkagame@gov.rw",person,
5520952,paulocoelho,Paulo Coelho,Writer ( https://t.co/d8dQ56k9Oq ) I delete tweets,person,
2427039719,PereraThisara,Thisara perera,https://t.co/qSsLBVIrVj Worked at SLC,person,
14157134,Peston,Robert Peston,"ITV (pol ed), Speakers for Schools (founder), writer (How do we fix this mess?), Arsenal (East Stand), Peston on Sunday (Peston) - not always in that order",person,
992789466,petosagan,Peter Sagan,"Official Twitter account of Peter Sagan, professional cyclist. https://t.co/Qxs2CzAXkZ Business inquiries: marketing@petersagan.com",person,
533202479,Petra_Kvitova,Petra Kvitova,"Travel the world playing tennis, always smiling",person,
39538010,pewdiepie,pewdiepie,best youtuber,person,
338084918,Pharrell,Pharrell Williams,@i_am_OTHER,person,
20669748,pilotsimon208,Simon Burnham,"#avgeek pilot / surf photographer & Bodyboarder, spent along time in South Africa flying now chief instructor at @VA_Glos . with #EhlersDanlosSyndrome 3",person,
28706024,Pink,P!nk,it's all happening,person,
31927467,pitbull,Pitbull,Mr. Worldwide. Musician. Entertainer. Entrepreneur.,person,
3241480459,PM_Nepal,PM Puspakamal Dahal,This is the Official Twitter Account/Page of the Prime Minister of Nepal which is handled by Office of the Prime Minister and Council of Ministers(OPMCM),person,
471741741,PMOIndia,PMO India,Office of the Prime Minister of India,person,
500704345,Pontifex,Pope Francis,Welcome to the official Twitter page of His Holiness Pope Francis,person,
525264466,Pontifex_es,Papa Francisco,Bienvenido al Twitter oficial de Su Santidad Papa Francisco,person,
500711588,Pontifex_it,Papa Francesco,Benvenuti alla pagina Twitter ufficiale di Sua Santità Papa Francesco,person,
1536791610,POTUS,President Obama,"Dad, husband, and 44th President of the United States. Tweets may be archived: http://t.co/eVVzoATsAR.",person,
83529586,PrannoyRoyNDTV,Prannoy Roy,"Co-Founder and Executive Co-Chairperson, NDTV",person,
57626153,PremierRP,Kancelaria Premiera,Oficjalny profil Kancelarii Prezesa Rady Ministrow.,person,
373978904,PremiumTimesng,Premium Times,"A multimedia Nigerian publication based in Abuja delivering fresh, factual & reliable news",person,
235827932,presidencymv,Presidency Maldives,Official Twitter account of The President's Office. Follow for the latest from President Yameen and his Administration.,person,
1003757702,PresRajapaksa,Mahinda Rajapaksa,The Official Twitter Account of the former President of Sri Lanka Mahinda Rajapaksa.,person,
18681139,priyankachopra,PRIYANKA,Dreamer.. Achiever..,person,
2914442873,ProfOsinbajo,Prof Yemi Osinbajo,"Official handle for Professor Yemi Osinbajo, SAN, Nigeria's Vice President. Tweets by him are signed YO",person,
740216334,psy_oppa,PSY,#7thALBUM on iTunes https://t.co/9oXqUb7l9M #DADDY M/V on YouTube https://t.co/3SgevEYdt4 #NapalBaji M/V on YouTube https://t.co/3gLItsxkW0,person,
373026301,qasimibrahim,Qasim Ibrahim,"Member of Maldives Parliament, Maamigili Constituency. Leader of @jumhooree Party. Former Finance Minister. Former Speaker of Constitutional Assembly.",person,
36412963,QueenRania,Rania Al Abdullah,A mum and a wife with a really cool day job الملكة رانيا العبدالله - المملكة الأردنية الهاشمية,person,
361274334,RabindraMishra,Rabindra Mishra,"Writer. Poet. Editor, BBC Nepali. Founder, global charity, http://t.co/7Qe15kjuKS. Tweets personal. RTs not endorsement. http://t.co/eXjwGdffRT.",person,
344634424,RafaelNadal,Rafa Nadal,Tennis player.,person,
401866664,RaffiAhmadLagi,Raffi Ahmad,Raffi Ahmad Official Account,person,
2602959463,RailMinIndia,Ministry of Railways,"Official Account of the Ministry of Railways, Government of India.",person,
1356593833,RajapaksaNamal,Namal Rajapaksa,I'm a Sri Lankan for Sri Lanka #SriLankansForSriLanka,person,
1598007750,ramsmahat,Ram Sharan Mahat,"Congress MP from Nuwakot 2 since 1994/Fmr:Minister of Finance,Foreign Affairs,NPC Deputy Chair/Ph.D in Economics/Author:In Defense of Democracy (2005)",person,
68497896,RanveerOfficial,Ranveer Singh,Living the dream.......,person,
18485106,RascalTweets,Chris Brady,"NYT Best Selling Author, Inc. Mag's Top 50 Leader, CEO of Life Leadership, Speaker, Humorist, World Traveler, Soccer Fan, Father, Rascal!",person,
2597413135,RashtrapatiBhvn,President of India,This is the official Twitter account of Rashtrapati Bhavan and is run by President's Secretariat. Tweets from the President are signed - President Mukherjee,person,
203414077,raufaregbesola,Rauf Aregbesola,"Official Twitter Handle of Governor of the State of Osun, Nigeria. | Personal tweets are signed - RA",person,
25073877,realDonaldTrump,Donald J. Trump,,person,
27042513,RealHughJackman,Hugh Jackman,Instagram: @TheHughJackman,person,
86254626,realpreityzinta,Preity zinta,"Actor, Producer, Writer, Entrepreneur , Human Being and Cricket fan!",person,
97611573,reddysameera,Sameera Reddy,"Entrepreneur, Biker Girl, Scuba Diver, Actor and sometimes a Chef! :P welcome to my Twitter World!",person,
8161232,richardbranson,Richard Branson,"Tie-loathing adventurer, philanthropist & troublemaker, who believes in turning ideas into reality. Otherwise known as Dr Yes at @virgin!",person,
20015311,rickygervais,Ricky Gervais,"Godless Ape. Comedian, Actor, Screenwriter, Movie Director. #TheOffice #Extras #Derek #TheRickyGervaisShow #LifeOnTheRoad #Humanity",person,
163823223,Rigas_pils,Valsts prezidents,Oficialais Latvijas Valsts prezidenta Twitter konts / Official Twitter account of the President of Latvia,person,
79293791,rihanna,Rihanna,Get #ANTI now: https://t.co/WH1Yy1ELJB,person,
155927976,rioferdy5,Rio Ferdinand,Official Twitter account of Rio Ferdinand / Media Enquiries - info@neweraglobalsports.com / https://t.co/9hI5ihb0LY / SC - rioferdyfive,person,
277434037,RNTata2000,Ratan N. Tata,"Former Chairman of Tata Group. Personal interests : - aviation, automobiles, scuba diving and architectural design.",person,
16712223,RobertAlai,Robert ALAI,Peace is not lack of violence. Justice is a much better foundation for peace. Demand justice to build PEACE | +254 708677607 | alai@techmtaa.com,person,
47786101,RobertDowneyJr,Robert Downey Jr,You know who I am.,person,
567028946,robertzaruba,Robert Zaruba,"Televize je shluk bodů, ktere někdy otravně blikaji. S komentarem se to snasi lip.... Sefkomentator @sportCT. #hokej Tweety nevyjadruji nazory CT.",person,
1337785291,rogerfederer,Roger Federer,Professional tennis player,person,
1371618385,Rouhani_ir,حسن روحانی,����رییس جمهوری اسلامی ایرا��ن | English Account ��������@HassanRouhani |,person,
68034431,RT_Erdogan,Recep Tayyip Erdoğan,Turkiye Cumhuriyeti Cumhurbaskani - President of the Republic of Turkey,person,
456593827,RusselArnold69,Russel Arnold,Blessed in abundance.... Cricket Coach (High performance-Level 3 ) .. Cricket Commentator/ Pundit ( Tikkak Panditha ),person,
16190898,RyanSeacrest,Ryan Seacrest,The day will happen whether or not you get up. - John Ciardi,person,
950165300,S1dharthM,Sidharth Malhotra,keep it real,person,
380420755,SaakashviliM,Mikheil Saakashvili,Head of Odessa Regional State Administration / 3rd President of Georgia,person,
135421739,sachin_rt,sachin tendulkar,Proud Indian,person,
1133920393,SAfridiOfficial,Shahid Afridi,"Boom Boom is my title, #SAF is my dream - For Cricket contact @aces_sports & for commercial arshad@globalcontractpackers.co.uk",person,
150429478,Sah75official,Shakib Al Hasan,professional cricket player,person,
597301440,sakpataudi,Soha Ali Khan,Actor,person,
2180479366,salihovic2323,Sejad Salihovic,"Beijing Renhe FC,bosna i hercegovina national team",person,
78010944,salman_alodah,سلمان العودة,سناب شات: salman.alodah فيس بوك: https://t.co/koqN1eQtn1 انستقرام: https://t.co/TOlX8BxSsg يوتيوب: https://t.co/UtqwBToeDy,person,
194028861,sanath07,Sanath Jayasuriya,"Sri Lankan, Former Cricketer",person,
56304605,sardesairajdeep,Rajdeep Sardesai,"father first.Journalist, anchor, author: 2014: The Election That Changed India. mail: rajdeepsardesai52@gmail.com. blog at https://t.co/L2nINGl0kb",person,
1307120064,SBYudhoyono,S. B. Yudhoyono,Akun Resmi Presiden Ke-6 RI (2004-2014) Susilo Bambang Yudhoyono. Dikelola oleh Staf Pribadi. Twit dari Susilo Bambang Yudhoyono ditandai *SBY*,person,
12044602,Schwarzenegger,Arnold,"Former Mr. Olympia, Conan, Terminator, and Governor of California. I killed the Predator. I told you I'd be back. Snapchat: ArnoldSchnitzel",person,
176379354,Scott_Waide,Scott Waide,"#PapuaNewGuinean TV Journalist | Producer | #EMTV Lae Bureau Chief | Proud #Morobean | Unless stated otherwise, all tweets are my own views",person,
46623193,sebastiankurz,Sebastian Kurz,"Minister - Europa, Integration, ÄuBeres - Bundesobmann Junge ÖVP // Foreign Minister of Austria (@MFA_Austria)",person,
23375688,selenagomez,Selena Gomez,#REVIVAL out NOW. https://t.co/zP4EExdSBG Get The Revival Tour Line: https://t.co/YHbGeHnygg,person,
122278704,senmiriam,Miriam Santiago,Philippine senator. Laureate of the Magsaysay Award for government service. Eats death threats for breakfast.,person,
146832501,SenRehmanMalik,Senator Rehman Malik,"Pres PPP Overseas,Chmn senate St comt Int,Ex Interior Minister/Adv Narcotics,Ex.Chmn SARAC Mins,Meb CECPPP,Ex DG FIA,Sitara-i-Shujaat Gallantry,Nishan-i-Imtiaz.",person,
56631494,shahidkapoor,Shahid Kapoor,"Actor, Dreamer, Lover, Believer .",person,
44409004,shakira,Shakira,#LaBicicleta @CarlosVives & Shakira. iTunes: https://t.co/soIQTtdbP9  https://t.co/oEZtqqavxC,person,
87118217,ShaneWarne,Shane Warne,A proud father to 3 wonderful teenagers. Played cricket. Now cricket commentary. Cricket All Stars owner. Poker player & lover of 80's music. Single/Australian,person,
1691574356,SharghDaily,روزنامه شرق,Independent & privately-owned Shargh is one of the most circulated & widely-read reformist newspapers in Iran - روزنامه شرق,person,
24705126,ShashiTharoor,Shashi Tharoor,"MP for Thiruvananthapuram. Author of 15 books. Former Minister of State,Govt.of India.  Former UnderSecretaryGeneral,UnitedNations. RTs do not imply endorsement",person,
127059347,shazbkhanzdaGEO,shahzeb khanzada,"Anchor: GEO News, Program: Aaj Shahzeb Khanzada k sath..all tweets personal,Rts are not endorsements",person,
434071161,ShkhRasheed,Sheikh Rashid Ahmad,"Sheikh Rashid Ahmad, chief of Awami Muslim league,ex federal minister,and now member of national assembly Pakistan.RTs/retweets are not endorsement",person,
317034396,ShraddhaKapoor,Shraddha Kapoor,Living the dream!,person,
55520719,shreyaghoshal,Shreya Ghoshal,A flower child. Sings the tune of love.,person,
33868638,shrutihaasan,shruti haasan,everything in its right place,person,
175883705,shugairi,أحمد الشقيري,مدمن تحسين !...تحسين نفسي من عيوبها وذنوبها الكثيرة..وتحسين دائرة تأثيري..سعي مستمر نحو الإحسان يتخلله اخطاء واخفاقات وإحباطات..ولكن يستمر السعي,person,
117029568,sikorskiradek,Radoslaw Sikorski,"Senior Fellow @CES_Harvard, Distinguished Statesman @CSIS,  Senior Advisor @Eurasiagroup; biuro@radeksikorski.pl",person,
754613281,SinghaniaGautam,Gautam Singhania,"Chairman and Managing Director @TheRaymondLtd. Founder of the Super Car Club of India. Passionate about cars, planes and yachts.",person,
130104041,smritiirani,Smriti Z Irani,"Union Cabinet Minister of Textiles, Government of India. Member of Parliament, Rajya Sabha representing the state of Gujarat.",person,
444413055,smrtsg,SMRT Feedback,Singapore's Social Media Badass.,person,
